,skeleton_file,skeleton_frames,exo_file_1,exo_frames_1,exo_file_2,exo_frames_2,ego_file_2,ego_frames_2,ego_file_3,ego_frames_3
50,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_4/new_processed_skeletons.csv,3320,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_4/processed_exo_zed_1.mp4,3318,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_12/Trial_4/processed_exo_zed_2.mp4,3318,,0,,0
51,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_1/new_processed_skeletons.csv,2494,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_1/processed_exo_zed_1.mp4,2492,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_1/processed_exo_zed_2.mp4,2492,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_1/processed_ego_agent_2.mp4,2493,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_1/processed_ego_agent_3.mp4,2493
52,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_2/new_processed_skeletons.csv,2819,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_2/processed_exo_zed_1.mp4,2817,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_2/processed_exo_zed_2.mp4,2817,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_2/processed_ego_agent_2.mp4,2818,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_2/processed_ego_agent_3.mp4,2818
53,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_3/new_processed_skeletons.csv,3047,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_3/processed_exo_zed_1.mp4,3045,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_3/processed_exo_zed_2.mp4,3045,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_3/processed_ego_agent_2.mp4,3046,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_14/Trial_3/processed_ego_agent_3.mp4,3046
54,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_1/new_processed_skeletons.csv,2359,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_1/processed_exo_zed_1.mp4,2357,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_1/processed_exo_zed_2.mp4,2357,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_1/processed_ego_agent_2.mp4,2358,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_1/processed_ego_agent_3.mp4,2358
55,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_2/new_processed_skeletons.csv,2305,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_2/processed_exo_zed_1.mp4,2303,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_2/processed_exo_zed_2.mp4,2303,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_2/processed_ego_agent_2.mp4,2304,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_2/processed_ego_agent_3.mp4,2304
56,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_3/new_processed_skeletons.csv,2557,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_3/processed_exo_zed_1.mp4,2555,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_3/processed_exo_zed_2.mp4,2555,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_3/processed_ego_agent_2.mp4,2556,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_16/Trial_3/processed_ego_agent_3.mp4,2556
57,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_1/new_processed_skeletons.csv,4144,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_1/processed_exo_zed_1.mp4,4142,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_1/processed_exo_zed_2.mp4,4142,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_1/processed_ego_agent_2.mp4,4143,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_1/processed_ego_agent_3.mp4,4143
58,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_2/new_processed_skeletons.csv,3624,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_2/processed_exo_zed_1.mp4,3622,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_2/processed_exo_zed_2.mp4,3622,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_2/processed_ego_agent_2.mp4,3623,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_2/processed_ego_agent_3.mp4,3623
59,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_3/new_processed_skeletons.csv,3152,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_3/processed_exo_zed_1.mp4,3150,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_3/processed_exo_zed_2.mp4,3150,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_3/processed_ego_agent_2.mp4,3151,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_18/Trial_3/processed_ego_agent_3.mp4,3151
60,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_1/new_processed_skeletons.csv,3868,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_1/processed_exo_zed_1.mp4,3866,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_1/processed_exo_zed_2.mp4,3866,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_1/processed_ego_agent_2.mp4,3867,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_1/processed_ego_agent_3.mp4,3867
61,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_2/new_processed_skeletons.csv,3952,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_2/processed_exo_zed_1.mp4,3950,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_2/processed_exo_zed_2.mp4,3950,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_2/processed_ego_agent_2.mp4,3951,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_2/processed_ego_agent_3.mp4,3951
62,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_3/new_processed_skeletons.csv,3863,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_3/processed_exo_zed_1.mp4,3861,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_3/processed_exo_zed_2.mp4,3861,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_3/processed_ego_agent_2.mp4,3862,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_3/processed_ego_agent_3.mp4,3862
63,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_4/new_processed_skeletons.csv,2814,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_4/processed_exo_zed_1.mp4,2812,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_4/processed_exo_zed_2.mp4,2812,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_4/processed_ego_agent_2.mp4,2813,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_20/Trial_4/processed_ego_agent_3.mp4,2813
0,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_1/new_processed_skeletons.csv,4879,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_1/processed_exo_zed_1.mp4,4877,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_1/processed_exo_zed_2.mp4,4877,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_1/processed_ego_agent_2.mp4,4878,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_1/processed_ego_agent_3.mp4,4878
1,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_2/new_processed_skeletons.csv,4608,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_2/processed_exo_zed_1.mp4,4606,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_2/processed_exo_zed_2.mp4,4606,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_2/processed_ego_agent_2.mp4,4607,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_2/processed_ego_agent_3.mp4,4607
2,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_3/new_processed_skeletons.csv,3245,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_3/processed_exo_zed_1.mp4,3243,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_3/processed_exo_zed_2.mp4,3243,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_3/processed_ego_agent_2.mp4,3244,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_1/Trial_3/processed_ego_agent_3.mp4,3244
3,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_1/new_processed_skeletons.csv,3160,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_1/processed_exo_zed_1.mp4,3158,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_1/processed_exo_zed_2.mp4,3158,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_1/processed_ego_agent_2.mp4,3159,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_1/processed_ego_agent_3.mp4,3159
4,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_2/new_processed_skeletons.csv,2608,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_2/processed_exo_zed_1.mp4,2606,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_2/processed_exo_zed_2.mp4,2606,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_2/processed_ego_agent_2.mp4,2607,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_2/processed_ego_agent_3.mp4,2607
5,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_3/new_processed_skeletons.csv,2343,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_3/processed_exo_zed_1.mp4,2341,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_3/processed_exo_zed_2.mp4,2341,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_3/processed_ego_agent_2.mp4,2342,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_3/Trial_3/processed_ego_agent_3.mp4,2342
6,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_1/new_processed_skeletons.csv,3548,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_1/processed_exo_zed_1.mp4,3546,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_1/processed_exo_zed_2.mp4,3546,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_1/processed_ego_agent_2.mp4,3547,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_1/processed_ego_agent_3.mp4,3547
7,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_2/new_processed_skeletons.csv,3205,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_2/processed_exo_zed_1.mp4,3203,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_2/processed_exo_zed_2.mp4,3203,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_2/processed_ego_agent_2.mp4,3204,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_2/processed_ego_agent_3.mp4,3204
8,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_3/new_processed_skeletons.csv,3396,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_3/processed_exo_zed_1.mp4,3394,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_3/processed_exo_zed_2.mp4,3394,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_3/processed_ego_agent_2.mp4,3395,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_5/Trial_3/processed_ego_agent_3.mp4,3395
9,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_1/new_processed_skeletons.csv,2799,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_1/processed_exo_zed_1.mp4,2797,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_1/processed_exo_zed_2.mp4,2797,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_1/processed_ego_agent_2.mp4,2798,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_1/processed_ego_agent_3.mp4,2798
10,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_2/new_processed_skeletons.csv,2690,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_2/processed_exo_zed_1.mp4,2688,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_2/processed_exo_zed_2.mp4,2688,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_2/processed_ego_agent_2.mp4,2689,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_2/processed_ego_agent_3.mp4,2689
12,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_4/new_processed_skeletons.csv,2495,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_4/processed_exo_zed_1.mp4,2493,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_4/processed_exo_zed_2.mp4,2493,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_4/processed_ego_agent_2.mp4,2494,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_7/Trial_4/processed_ego_agent_3.mp4,2494
13,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_1/new_processed_skeletons.csv,3093,,0,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_1/processed_exo_zed_2.mp4,3091,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_1/processed_ego_agent_2.mp4,3092,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_1/processed_ego_agent_3.mp4,3092
14,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_2/new_processed_skeletons.csv,3605,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_2/processed_exo_zed_1.mp4,3603,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_2/processed_exo_zed_2.mp4,3603,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_2/processed_ego_agent_2.mp4,3604,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_2/processed_ego_agent_3.mp4,3604
15,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_3/new_processed_skeletons.csv,3063,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_3/processed_exo_zed_1.mp4,3061,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_3/processed_exo_zed_2.mp4,3061,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_3/processed_ego_agent_2.mp4,3062,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_9/Trial_3/processed_ego_agent_3.mp4,3062
16,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_1/new_processed_skeletons.csv,5466,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_1/processed_exo_zed_1.mp4,5584,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_1/processed_exo_zed_2.mp4,5584,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_1/processed_ego_agent_2.mp4,5465,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_1/processed_ego_agent_3.mp4,5465
17,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_2/new_processed_skeletons.csv,3176,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_2/processed_exo_zed_1.mp4,3174,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_2/processed_exo_zed_2.mp4,3174,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_2/processed_ego_agent_2.mp4,3175,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_2/processed_ego_agent_3.mp4,3175
18,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_3/new_processed_skeletons.csv,2013,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_3/processed_exo_zed_1.mp4,2131,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_3/processed_exo_zed_2.mp4,2131,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_3/processed_ego_agent_2.mp4,2012,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_11/Trial_3/processed_ego_agent_3.mp4,2012
19,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_1/new_processed_skeletons.csv,3725,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_1/processed_exo_zed_1.mp4,3723,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_1/processed_exo_zed_2.mp4,3723,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_1/processed_ego_agent_2.mp4,3724,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_1/processed_ego_agent_3.mp4,3724
20,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_2/new_processed_skeletons.csv,3678,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_2/processed_exo_zed_1.mp4,3676,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_2/processed_exo_zed_2.mp4,3676,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_2/processed_ego_agent_2.mp4,3677,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_2/processed_ego_agent_3.mp4,3677
21,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_3/new_processed_skeletons.csv,3379,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_3/processed_exo_zed_1.mp4,3377,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_3/processed_exo_zed_2.mp4,3377,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_3/processed_ego_agent_2.mp4,3378,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_13/Trial_3/processed_ego_agent_3.mp4,3378
22,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_1/new_processed_skeletons.csv,3601,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_1/processed_exo_zed_1.mp4,3599,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_1/processed_exo_zed_2.mp4,3599,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_1/processed_ego_agent_2.mp4,3600,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_1/processed_ego_agent_3.mp4,3600
23,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_2/new_processed_skeletons.csv,3164,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_2/processed_exo_zed_1.mp4,3162,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_2/processed_exo_zed_2.mp4,3162,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_2/processed_ego_agent_2.mp4,3163,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_2/processed_ego_agent_3.mp4,3163
24,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_3/new_processed_skeletons.csv,3171,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_3/processed_exo_zed_1.mp4,3169,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_3/processed_exo_zed_2.mp4,3169,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_3/processed_ego_agent_2.mp4,3170,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_15/Trial_3/processed_ego_agent_3.mp4,3170
26,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_2/new_processed_skeletons.csv,3182,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_2/processed_exo_zed_1.mp4,3180,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_2/processed_exo_zed_2.mp4,3180,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_2/processed_ego_agent_2.mp4,3181,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_2/processed_ego_agent_3.mp4,3181
27,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_3/new_processed_skeletons.csv,3533,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_3/processed_exo_zed_1.mp4,3531,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_3/processed_exo_zed_2.mp4,3531,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_3/processed_ego_agent_2.mp4,3532,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_3/processed_ego_agent_3.mp4,3532
28,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_4/new_processed_skeletons.csv,3107,,0,,0,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_4/processed_ego_agent_2.mp4,3106,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_17/Trial_4/processed_ego_agent_3.mp4,3106
29,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_1/new_processed_skeletons.csv,2270,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_1/processed_exo_zed_1.mp4,2268,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_1/processed_exo_zed_2.mp4,2268,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_1/processed_ego_agent_2.mp4,2269,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_1/processed_ego_agent_3.mp4,2269
30,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_2/new_processed_skeletons.csv,2288,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_2/processed_exo_zed_1.mp4,2286,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_2/processed_exo_zed_2.mp4,2286,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_2/processed_ego_agent_2.mp4,2287,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_2/processed_ego_agent_3.mp4,2287
31,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_3/new_processed_skeletons.csv,2066,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_3/processed_exo_zed_1.mp4,2064,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_3/processed_exo_zed_2.mp4,2064,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_3/processed_ego_agent_2.mp4,2065,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_19/Trial_3/processed_ego_agent_3.mp4,2065
32,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_1/new_processed_skeletons.csv,4183,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_1/processed_exo_zed_1.mp4,4181,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_1/processed_exo_zed_2.mp4,4181,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_1/processed_ego_agent_2.mp4,4182,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_1/processed_ego_agent_3.mp4,4182
33,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_2/new_processed_skeletons.csv,2918,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_2/processed_exo_zed_1.mp4,2916,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_2/processed_exo_zed_2.mp4,2916,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_2/processed_ego_agent_2.mp4,2917,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_2/processed_ego_agent_3.mp4,2917
34,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_3/new_processed_skeletons.csv,2594,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_3/processed_exo_zed_1.mp4,2592,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_3/processed_exo_zed_2.mp4,2592,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_3/processed_ego_agent_2.mp4,2593,/scratch/msy9an/data/tro_data/HHC/Variation_1/Group_21/Trial_3/processed_ego_agent_3.mp4,2593
35,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_1/new_processed_skeletons.csv,5789,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_1/processed_exo_zed_1.mp4,5787,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_1/processed_exo_zed_2.mp4,5787,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_1/processed_ego_agent_2.mp4,5788,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_1/processed_ego_agent_3.mp4,5788
36,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_2/new_processed_skeletons.csv,4747,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_2/processed_exo_zed_1.mp4,4745,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_2/processed_exo_zed_2.mp4,4745,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_2/processed_ego_agent_2.mp4,4746,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_2/processed_ego_agent_3.mp4,4746
37,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_3/new_processed_skeletons.csv,4401,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_3/processed_exo_zed_13.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_3/processed_exo_zed_28.mp4,0,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_3/processed_ego_agent_2.mp4,4400,/scratch/msy9an/data/tro_data/HHC/Variation_2/Group_1/Trial_3/processed_ego_agent_3.mp4,4400
